"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","d13C_Cor","SI_ID","Trophic_Group"
"1598","Pickerel","PFF","93",6.36609685568409,"-27.4283475552252",-27.4719534265022,"PIC048","Cisco"
"1599","Pickerel","PFF","93",7.08105995343929,"-27.3544892983468",-27.3402788892741,"PIC050","Cisco"
"1600","Pickerel","PRED","81",10.429301346988,"-28.0059338460972",-27.7184560418287,"PIC017","LakeTrout"
"1601","Pickerel","PRED","81",10.4812814792647,"-27.6328655990898",-27.758046822683,"PIC003","LakeTrout"
"1602","Pickerel","PRED","81",10.3822193443765,"-28.0204148972565",-27.7279161752683,"PIC007","LakeTrout"
"1603","Pickerel","PRED","81",10.1131521056795,"-27.9241773872314",-27.6184512291419,"PIC010","LakeTrout"
"1604","Pickerel","PRED","81",10.3426653359514,"-27.4980151826229",-27.5835089859023,"PIC016","LakeTrout"
"1605","Pickerel","PRED","81",10.3157512171612,"-28.0300066431331",-27.5125448948386,"PIC011","LakeTrout"
"1606","Pickerel","PRED","81",11.2717846579875,"-27.2887098759506",-27.3369372857383,"PIC009","LakeTrout"
"1607","Pickerel","PRED","81",11.1896264970975,"-27.3845702768222",-27.2892239017467,"PIC008","LakeTrout"
"1608","Pickerel","PRED","81",10.0814544668947,"-27.0046007888935",-27.1366224660346,"PIC015","LakeTrout"
"1609","Pickerel","PRED","81",9.90116955738083,"-27.0724820429224",-27.1131239149485,"PIC006","LakeTrout"
"1610","Pickerel","PRED","81",10.5809640863517,"-26.6911945927907",-26.8609205373443,"PIC019","LakeTrout"
"1611","Pickerel","PRED","81",11.8896450807666,"-26.4617619102433",-26.7398119544051,"PIC005","LakeTrout"
"1612","Pickerel","PRED","81",11.234057306879,"-26.6010203819226",-26.6422918960559,"PIC004","LakeTrout"
"1613","Pickerel","PRED","81",10.275711422871,"-26.4719383780429",-26.4028566745587,"PIC018","LakeTrout"
"1614","Pickerel","PRED","81",11.2177408674115,"-26.2088881847768",-26.3917070423832,"PIC014","LakeTrout"
"1615","Pickerel","PRED","81",10.642667394929,"-26.682110945085",-26.3862081433212,"PIC020","LakeTrout"
"1616","Pipestone","LITTORAL","caddisfly",1.88212969067009,"-22.842106069125",-20.3734541762329,"PS013","Invert"
"1617","Pipestone","LITTORAL","dragonfly",3.26076714198122,"-25.8643595039539",-24.7708486054398,"PS012","Invert"
"1618","Pipestone","LITTORAL","leech",5.56721118532277,"-25.079288002935",-24.5863812238121,"PS014","Invert"
"1619","Pipestone","LITTORAL","mayfly",5.17972174237049,"-24.6275559766947",-24.0086474674907,"PS015","Invert"
"1620","Pipestone","LITTORAL","snail",0.65714075536429,"-18.9726132468536",-17.9503993698315,"PS017","Snail"
"1621","Pipestone","LITTORAL","snail",1.11397576185043,"-18.2572754606915",-17.3852571792666,"PS016","Snail"
"1622","Pipestone","PELAGIC","zooplankton",3.0303593097664,"-29.1007083677386",-27.0018718311715,"PS001","Zoops"
"1623","Pipestone","PELAGIC","zooplankton",3.08031174299037,"-25.3001297827071",-23.1639714063987,"PS044","Zoops"
"1624","Pipestone","PFF","93",8.10946853448283,"-30.9557855732752",-30.3931026612195,"PS100","Cisco"
"1625","Pipestone","PFF","93",7.52841247015483,"-30.8259130237012",-30.3597117449207,"PS105","Cisco"
"1626","Pipestone","PFF","93",7.81317056281546,"-30.4420629860502",-30.1855696433751,"PS091","Cisco"
"1627","Pipestone","PFF","93",7.59340233683854,"-30.2788327945932",-30.0659845564824,"PS093","Cisco"
"1628","Pipestone","PFF","93",7.91906354176244,"-30.357370622576",-29.9360377119796,"PS097","Cisco"
"1629","Pipestone","PFF","93",8.20939248958328,"-29.982504141365",-29.7705740576826,"PS104","Cisco"
"1630","Pipestone","PFF","93",8.7370145305748,"-29.5473928088411",-29.6175053516934,"PS094","Cisco"
"1631","Pipestone","PFF","93",7.15209068699067,"-29.818298986862",-29.555686228099,"PS102","Cisco"
"1632","Pipestone","PFF","93",7.3001582305224,"-29.1768867611329",-29.0617375868126,"PS092","Cisco"
"1633","Pipestone","PFF","93",7.48112604007713,"-29.0110907157965",-29.0186708614278,"PS099","Cisco"
"1634","Pipestone","PFF","93",6.85976574536753,"-28.7563742632413",-28.8034628090052,"PS101","Cisco"
"1635","Pipestone","PFF","93",7.45453553535303,"-28.810057958227",-28.719480819352,"PS095","Cisco"
"1636","Pipestone","PFF","93",7.51254227927677,"-28.5693475725048",-28.6307565281707,"PS098","Cisco"
"1637","Pipestone","PFF","93",6.49128686999695,"-28.4274249910183",-28.4652988662716,"PS096","Cisco"
"1638","Pipestone","PFF","93",6.01198151712475,"-28.4019891961649",-28.3051353487255,"PS103","Cisco"
"1639","Pipestone","PFF","280",9.85395057431773,"-29.8641616697949",-29.4872329524007,"PS090","OtherPFF"
"1640","Pipestone","PRED","81",11.3634991959324,"-28.4486431290272",-28.5706437421397,"PS043","LakeTrout"
"1641","Pipestone","PRED","81",12.18648625931,"-28.3393418574718",-28.4221556894241,"PS040","LakeTrout"
"1642","Pipestone","PRED","81",11.5800069051143,"-28.3451972827337",-28.4124057125806,"PS038","LakeTrout"
"1643","Pipestone","PRED","81",11.2646395763723,"-28.133426069095",-28.1098849394249,"PS039","LakeTrout"
"1644","Pipestone","PRED","81",10.9742195189787,"-27.4717630145004",-27.7054209484192,"PS041","LakeTrout"
"1645","Pipestone","PRED","81",12.1936038867014,"-28.7697156142214",-28.8068279842084,"PS042","LakeTrout"
"1646","Richardson","LITTORAL","caddisfly",1.06583162186491,"-24.3102769971776",-21.3251521788555,"R121","Invert"
"1647","Richardson","LITTORAL","caddisfly",0.77413594392147,"-21.4833366048578",-18.5368592330541,"R113","Invert"
"1648","Richardson","LITTORAL","mayfly",3.24786373336298,"-25.2152657156926",-24.3154050675748,"R083","Invert"
"1649","Richardson","LITTORAL","snail",1.53338204824121,"-17.4650699410053",-16.975042183874,"R125","Snail"
"1650","Richardson","PELAGIC","mussel",2.01922652132093,"-30.8019330180632",-29.9600900061697,"R124","Mussel"
"1651","Richardson","PELAGIC","zooplankton",2.2359653327593,"-32.2206748350217",-28.1479676774658,"R123","Zoops"
"1652","Richardson","PFF","93",9.4077351507764,"-34.9586621925941",-33.2139485673884,"R068","Cisco"
"1653","Richardson","PFF","93",9.25929249755695,"-33.5657684869475",-32.7939230740822,"R067","Cisco"
"1654","Richardson","PFF","93",9.43539675047633,"-32.3265909204736",-31.8167631984876,"R069","Cisco"
"1655","Richardson","PFF","91",9.04453164779546,"-30.5008837072305",-30.0858376696289,"R053","OtherPFF"
"1656","Richardson","PFF","91",9.98197423824414,"-31.7724329431063",-29.4238816047794,"R059","OtherPFF"
"1657","Richardson","PFF","91",9.42638625955917,"-29.2222594794109",-29.3797044567957,"R070","OtherPFF"
"1658","Richardson","PFF","91",10.1862192499568,"-29.0284979556694",-28.8642622205759,"R064","OtherPFF"
"1659","Richardson","PFF","91",10.1586835736469,"-29.2453221364184",-28.7287934801785,"R048","OtherPFF"
"1660","Richardson","PFF","91",9.24016992756214,"-28.3489772936678",-27.7659156750988,"R072","OtherPFF"
"1661","Richardson","PFF","91",9.46572528592457,"-31.2268797154782",-31.1622496342716,"R054","OtherPFF"
"1662","Richardson","PFF","121",9.8530553189355,"-28.9394195902814",-28.9171969658595,"R071","RainbowSmelt"
"1663","Richardson","PRED","81",11.4570491775729,"-29.6752087388221",-28.3814757369118,"R041","LakeTrout"
"1664","Richardson","PRED","81",11.2337628564009,"-28.8636901301014",-28.492621500917,"R037","LakeTrout"
"1665","Rosseau","LITTORAL","caddisfly",1.3812380952381,"-25.170126729194",-22.1469182079996,"ROS077","Invert"
"1666","Rosseau","LITTORAL","caddisfly",1.4762380952381,"-24.6791707476106",-22.1455102007701,"ROS076","Invert"
"1667","Rosseau","LITTORAL","caddisfly",1.6512380952381,"-25.0914570387143",-22.1261114840613,"ROS078","Invert"
"1668","Rosseau","LITTORAL","dragonfly",1.8442380952381,"-25.1521882945547",-22.4089821484276,"ROS080","Invert"
"1669","Rosseau","LITTORAL","dragonfly",2.6742380952381,"-15.7668423712553",-15.159104238871,"ROS079","Invert"
"1670","Rosseau","LITTORAL","snail",2.37446587891719,"-19.987794802992",-16.4264561705231,"ROS017","Snail"
"1671","Rosseau","PELAGIC","mussel",3.3852380952381,"-26.9161055682879",-26.1162636259647,"ROS083","Mussel"
"1672","Rosseau","PELAGIC","mussel",2.8322380952381,"-26.3920099611258",-25.5816070001648,"ROS081","Mussel"
"1673","Rosseau","PELAGIC","mussel",2.8262380952381,"-26.3467123064316",-25.5524779005863,"ROS082","Mussel"
"1674","Rosseau","PELAGIC","zooplankton",2.1334949631861,"-31.1497983463007",-27.7210878709716,"ROS034","Zoops"
"1675","Rosseau","PFF","93",10.3237197743534,"-27.8943783118161",-27.5439045238327,"ROS056","Cisco"
"1676","Rosseau","PFF","93",10.0464579649975,"-27.2886671034955",-27.3267529290499,"ROS057","Cisco"
"1677","Rosseau","PFF","93",10.536339702674,"-27.6966404277716",-26.8904911568122,"ROS001","Cisco"
"1678","Rosseau","PFF","93",9.79146527950436,"-26.7043505071772",-26.6014050155144,"ROS060","Cisco"
"1679","Rosseau","PFF","93",9.36293970654251,"-26.4975323140566",-26.5417798694781,"ROS052","Cisco"
"1680","Rosseau","PFF","93",9.1917235564187,"-26.3995469656609",-26.3852476065587,"ROS055","Cisco"
"1681","Rosseau","PFF","93",9.69884445586368,"-26.2173723896761",-26.3728772848886,"ROS053","Cisco"
"1682","Rosseau","PFF","93",10.3667496180388,"-26.4683302442495",-26.3212374571466,"ROS059","Cisco"
"1683","Rosseau","PFF","93",10.6986894768075,"-26.4152850461706",-26.2184568931293,"ROS058","Cisco"
"1684","Rosseau","PFF","93",10.9061030006622,"-26.3808206705929",-26.1824969862089,"ROS054","Cisco"
"1685","Rosseau","PFF","93",10.2862380952381,"-25.4508957138661",-25.6391484227919,"ROS061","Cisco"
"1686","Rosseau","PRED","81",12.8992380952381,"-25.7939654206176",-25.9008153325363,"ROS075","LakeTrout"
"1687","Rosseau","PRED","81",12.8412380952381,"-25.6468620393419",-25.7717035133988,"ROS069","LakeTrout"
"1688","Rosseau","PRED","81",12.4402380952381,"-25.6746735334167",-25.7364916683398,"ROS065","LakeTrout"
"1689","Rosseau","PRED","81",12.6512380952381,"-25.5466085171992",-25.7340606398617,"ROS064","LakeTrout"
"1690","Rosseau","PRED","81",13.0022380952381,"-25.5530633037367",-25.6421632641484,"ROS070","LakeTrout"
"1691","Rosseau","PRED","81",13.0452380952381,"-25.6205725912032",-25.6276237017669,"ROS067","LakeTrout"
"1692","Rosseau","PRED","81",12.9882380952381,"-25.5114144886321",-25.5815233044547,"ROS074","LakeTrout"
"1693","Rosseau","PRED","81",12.7002380952381,"-25.6575574588361",-25.5267464628754,"ROS071","LakeTrout"
"1694","Rosseau","PRED","81",12.4682380952381,"-25.3158934379091",-25.474814932876,"ROS068","LakeTrout"
"1695","Rosseau","PRED","81",12.6552380952381,"-25.2975354251427",-25.4671375057875,"ROS073","LakeTrout"
"1696","Rosseau","PRED","81",12.7912380952381,"-25.3305602813699",-25.4185081659005,"ROS072","LakeTrout"
"1697","Rosseau","PRED","81",12.6312380952381,"-25.3061219813989",-25.3061875982158,"ROS063","LakeTrout"
"1698","Rosseau","PRED","81",12.0912380952381,"-25.2001887921612",-25.2215687143152,"ROS066","LakeTrout"
"1699","Rosseau","PRED","81",12.9942380952381,"-25.0014156062708",-25.067055763557,"ROS062","LakeTrout"
"1700","Round","LITTORAL","crayfish",7.1932380952381,"-23.6513915983458",-23.4091963479379,"RD030","Invert"
"1701","Round","LITTORAL","dragonfly",6.0072380952381,"-28.2466998334931",-27.727705901635,"RD085","Invert"
"1702","Round","LITTORAL","dragonfly",6.6332380952381,"-27.088212865251",-26.1161718249215,"RD083","Invert"
"1703","Round","LITTORAL","leech",9.8022380952381,"-24.9405324801832",-24.5048607677434,"RD031","Invert"
"1704","Round","LITTORAL","snail",4.7992380952381,"-25.8410158344633",-25.2310608288083,"RD091","Snail"
"1705","Round","LITTORAL","snail",4.0732380952381,"-22.6554581397715",-22.5774836328846,"RD092","Snail"
"1706","Round","PELAGIC","mussel",3.2872380952381,"-30.817731354486",-29.746480097416,"RD094","Mussel"
"1707","Round","PELAGIC","mussel",3.9552380952381,"-30.3090396058277",-29.1888175444742,"RD093","Mussel"
"1708","Round","PELAGIC","zooplankton",6.0862380952381,"-32.7274382027354",-29.472885692933,"RD107","Zoops"
"1709","Round","PFF","93",11.5982380952381,"-31.4528681575308",-30.9503734689721,"RD054","Cisco"
"1710","Round","PFF","93",11.1072380952381,"-30.7483618801885",-30.2621611562799,"RD058","Cisco"
"1711","Round","PFF","93",10.8642380952381,"-30.468340132026",-29.9771831119477,"RD059","Cisco"
"1712","Round","PFF","93",11.0112380952381,"-30.1459882619337",-29.9010361184757,"RD055","Cisco"
"1713","Round","PFF","93",10.6642380952381,"-29.9162877194636",-29.813497745487,"RD052","Cisco"
"1714","Round","PFF","93",10.7442380952381,"-29.6659966805647",-29.6765605430712,"RD053","Cisco"
"1715","Round","PFF","93",10.6042380952381,"-29.7150449981402",-29.5374876920576,"RD057","Cisco"
"1716","Round","PFF","93",11.4212380952381,"-29.5113290784516",-29.3887539781256,"RD056","Cisco"
"1717","Round","PFF","121",11.8992380952381,"-32.4149100875808",-32.51660012406,"RD037","RainbowSmelt"
"1718","Round","PFF","121",11.4482380952381,"-29.0456590862465",-29.123177201944,"RD035","RainbowSmelt"
"1719","Round","PFF","121",11.2792380952381,"-28.8710891306917",-29.0525310420687,"RD032","RainbowSmelt"
"1720","Round","PFF","121",11.1412380952381,"-28.8751595960956",-29.0369884322986,"RD039","RainbowSmelt"
"1721","Round","PFF","121",11.5052380952381,"-28.8679855128553",-28.8882278022375,"RD036","RainbowSmelt"
"1722","Round","PFF","121",11.7952380952381,"-28.8717830818516",-28.8577079453813,"RD034","RainbowSmelt"
"1723","Round","PFF","121",11.4212380952381,"-28.7291443006233",-28.8139267480511,"RD033","RainbowSmelt"
"1724","Round","PFF","121",11.4012380952381,"-28.5967601508857",-28.6836407185434,"RD038","RainbowSmelt"
"1725","Round","PRED","81",13.2712380952381,"-30.7918372972497",-29.0055528725371,"RD001","LakeTrout"
"1726","Round","PRED","81",13.3792380952381,"-30.5327370485239",-28.9830971444754,"RD003","LakeTrout"
"1727","Round","PRED","81",13.8042380952381,"-30.1177997560084",-28.8864169816519,"RD002","LakeTrout"
"1728","Round","PRED","81",12.8672380952381,"-28.568121296202",-27.282332697657,"RD004","LakeTrout"
"1729","Silver","LITTORAL","caddisfly",-0.012992073501608,"-25.5150750728157",-23.1218457067286,"SIL014","Invert"
"1730","Silver","LITTORAL","caddisfly",1.60641060821014,"-25.9405693085137",-22.9506709128136,"SIL013","Invert"
"1731","Silver","LITTORAL","caddisfly",0.056581485484496,"-25.3150147097008",-22.0711774759131,"SIL019","Invert"
"1732","Silver","LITTORAL","caddisfly",-1.01787046714133,"-22.611508922473",-19.5669298265353,"SIL016","Invert"
"1733","Silver","LITTORAL","caddisfly",-0.3664530754368,"-18.9687096300123",-16.361622808642,"SIL017","Invert"
"1734","Silver","LITTORAL","water boatman",2.3250608670984,"-27.0755910557404",-1.43699593704936,"SIL024","Invert"
"1735","Silver","LITTORAL","water bug",1.82121270746614,"-26.3336814290444",-15.3555478575976,"SIL025","Invert"
"1736","Silver","LITTORAL","snail",0.39508014387666,"-16.0178008750811",-14.9340360936702,"SIL078","Snail"
"1737","Silver","LITTORAL","snail",-0.54029022716171,"-13.9462100164928",-12.4215001486117,"SIL077","Snail"
"1738","Silver","PELAGIC","mussel",0.25085335843243,"-25.6676431510107",-25.1074671542218,"SIL063","Mussel"
"1739","Silver","PELAGIC","mussel",-0.20187559738966,"-26.5840979608936",-25.1064148961578,"SIL065","Mussel"
"1740","Silver","PELAGIC","mussel",0.40055666436417,"-25.5482760642444",-25.0553999347501,"SIL061","Mussel"
"1741","Silver","PELAGIC","mussel",-0.20606563554205,"-26.4127963584809",-25.0341161431565,"SIL066","Mussel"
"1742","Silver","PELAGIC","mussel",0.29847447023314,"-25.7081564620775",-24.9701573675737,"SIL062","Mussel"
"1743","Silver","PELAGIC","mussel",0.59064064065345,"-25.7372419755851",-24.9517400330941,"SIL064","Mussel"
"1744","Silver","PELAGIC","zoops",0.42496259458887,"-25.0641658610031",-22.6490033016498,"SIL079","Zoops"
"1745","Silver","PFF",NA,3.45647388339476,"-26.7488296115493",-18.8411728653265,"SIL058","OtherPFF"
"1746","Silver","PFF",NA,3.00937821565123,"-30.840693658118",-28.7577121034957,"SIL054","OtherPFF"
"1747","Silver","PFF",NA,3.35765668007778,"-25.765175293288",-25.8164239796386,"SIL050","OtherPFF"
"1748","Silver","PFF",NA,2.58613103199103,"-25.3406699099992",-25.3979523477398,"SIL051","OtherPFF"
"1749","Silver","PFF",NA,3.07948862909162,"-26.172142994187",-25.3543436546383,"SIL056","OtherPFF"
"1750","Silver","PFF",NA,2.74216450658194,"-26.2030892960451",-25.3523864258244,"SIL060","OtherPFF"
"1751","Silver","PFF",NA,7.07186682122336,"-25.1941950744613",-25.1962675550074,"SIL048","OtherPFF"
"1752","Silver","PFF",NA,2.82851586432503,"-26.3825900131469",-25.1587338490043,"SIL052","OtherPFF"
"1753","Silver","PFF",NA,2.95733840329523,"-26.2746881874239",-25.0572571673292,"SIL057","OtherPFF"
"1754","Silver","PFF",NA,2.62756557876265,"-26.4690605351119",-24.80589200481,"SIL059","OtherPFF"
"1755","Silver","PFF",NA,3.06283959320433,"-26.3238027386946",-24.7055637204053,"SIL055","OtherPFF"
"1756","Silver","PFF",NA,6.98417450707115,"-24.8534459255378",-24.5814851817518,"SIL049","OtherPFF"
"1757","Silver","PFF",NA,2.75263084058662,"-26.6731125136197",-24.3658509169672,"SIL053","OtherPFF"
"1758","Silver","PFF",NA,7.16609894953518,"-24.308842367972",-23.7604212403835,"SIL047","OtherPFF"
"1759","Silver","PFF",NA,7.38291277092209,"-23.1731964413549",-23.2899720090576,"SIL046","OtherPFF"
"1760","Silver","PRED","81",8.09124126433296,"-24.6230986245864",-24.3170360465306,"SIL005","LakeTrout"
"1761","Silver","PRED","81",9.3188745137631,"-24.3947370393723",-24.1716305682358,"SIL003","LakeTrout"
"1762","Silver","PRED","81",8.81772078999078,"-24.3361827867533",-24.159738658829,"SIL004","LakeTrout"
"1763","Silver","PRED","81",9.47654333456752,"-23.9124273376177",-24.0712767320521,"SIL002","LakeTrout"
"1764","Silver","PRED","81",8.7568526838734,"-23.6403630847976",-23.7623411663158,"SIL001","LakeTrout"
"1765","Silver","PRED","81",9.11645768836703,"-23.0333506659807",-23.1343016389298,"SIL007","LakeTrout"
"1766","Silver","PRED","81",11.1971325711005,"-22.213490553473",-22.305611811961,"SIL006","LakeTrout"
"1767","Stormy","LITTORAL","crayfish",5.63126533637234,"-22.0227085286539",-21.5619343273921,"ST082","Invert"
"1768","Stormy","LITTORAL","snail",1.25515423112315,"-13.580171037529",-13.0933831578311,"ST080","Snail"
"1769","Stormy","PELAGIC","mussel",7.98042688362041,"-30.3756002645207",-30.325785721341,"ST092","Mussel"
"1770","Stormy","PELAGIC","mussel",7.2874348120351,"-29.4440618651907",-29.4000905178769,"ST094","Mussel"
"1771","Stormy","PELAGIC","mussel",7.65421940083142,"-29.3582806154287",-29.380098117096,"ST093","Mussel"
"1772","Stormy","PELAGIC","mussel",7.06645713984955,"-29.3761252716595",-29.254062738408,"ST091","Mussel"
"1773","Stormy","PFF","93",8.71025984791143,"-29.6901170353562",-29.845792798416,"ST084","Cisco"
"1774","Stormy","PFF","93",8.52211199112174,"-28.703778993696",-28.9082659314766,"ST083","Cisco"
"1775","Stormy","PFF","121",7.60278499692896,"-31.3292379133145",-30.6218131443526,"ST090","RainbowSmelt"
"1776","Stormy","PFF","121",7.42847562772553,"-30.2376872834538",-30.0308659268774,"ST085","RainbowSmelt"
"1777","Stormy","PFF","121",8.01596555145545,"-30.025601604094",-29.8524632579247,"ST088","RainbowSmelt"
"1778","Stormy","PFF","121",7.53075719271553,"-29.6123113673204",-29.6505287100362,"ST087","RainbowSmelt"
"1779","Stormy","PFF","121",7.54126131844051,"-29.6838646844299",-29.6135752080003,"ST089","RainbowSmelt"
"1780","Stormy","PFF","121",6.93319211278601,"-29.0459560289488",-29.0325246378594,"ST086","RainbowSmelt"
"1781","Stormy","PRED","81",10.5619740956873,"-29.2577831792686",-28.2616648727759,"ST012","LakeTrout"
"1782","Stormy","PRED","81",10.864946908508,"-28.4118501513847",-27.8168632870742,"ST017","LakeTrout"
"1783","Stormy","PRED","81",11.0654704747352,"-27.8299419841899",-27.648895597164,"ST011","LakeTrout"
"1784","Stormy","PRED","81",10.7890134165046,"-27.6819655033472",-27.5938838638193,"ST001","LakeTrout"
"1785","Stormy","PRED","81",10.4936133410755,"-27.7807412178205",-27.5668734151501,"ST005","LakeTrout"
"1786","Stormy","PRED","81",10.6892354691308,"-27.6968631895753",-27.4738836196357,"ST008","LakeTrout"
"1787","Stormy","PRED","81",11.0778280444325,"-27.8250547583394",-27.4301177255097,"ST014","LakeTrout"
"1788","Stormy","PRED","81",10.6692119388356,"-27.6983964504575",-27.363856930012,"ST015","LakeTrout"
"1789","Stormy","PRED","81",10.6667528662331,"-27.45824511736",-27.3389240225039,"ST009","LakeTrout"
"1790","Stormy","PRED","81",10.2790041812946,"-27.4925862515016",-27.2425386495458,"ST002","LakeTrout"
"1791","Stormy","PRED","81",10.3274114928581,"-27.8482926855463",-27.2315355646802,"ST010","LakeTrout"
"1792","Stormy","PRED","81",10.3866237674098,"-27.0730429358409",-27.2024548596546,"ST016","LakeTrout"
"1793","Stormy","PRED","81",10.5423583044139,"-28.1328503876386",-27.1645699345426,"ST013","LakeTrout"
"1794","Stormy","PRED","81",10.229548603129,"-27.0113348872141",-27.0750554327564,"ST006","LakeTrout"
"1795","Stormy","PRED","81",10.1587283263892,"-27.3148711445815",-27.0721177816989,"ST007","LakeTrout"
"1796","Stormy","PRED","81",10.3702733134802,"-27.090415373443",-27.0553635585276,"ST018","LakeTrout"
"1797","Stormy","PRED","81",11.3431473902044,"-27.141135711288",-27.0504789990459,"ST004","LakeTrout"
"1798","Stormy","PRED","81",11.3912749331913,"-25.6767959301595",-25.4226079431066,"ST003","LakeTrout"
"1799","Stormy","PRED","81",11.9564920389081,"-25.232075494447",-25.0282934347539,"ST020","LakeTrout"
"1800","Stormy","PRED","81",11.4623986108946,"-27.0432794617354",-26.7511378307194,"ST019","LakeTrout"
"1801","Tadpole","LITTORAL","caddisfly",0.879933333312366,"-24.499769225831",-22.9467565185794,"TAD092","Invert"
"1802","Tadpole","LITTORAL","caddisfly",0.32209103124733,"-23.7852492389053",-22.4437460785358,"TAD093","Invert"
"1803","Tadpole","LITTORAL","caddisfly",0.330158763601772,"-22.245223949683",-20.4577789238623,"TAD091","Invert"
"1804","Tadpole","LITTORAL","leech",8.15874087644681,"-26.2422227605902",-24.8126097538738,"TAD089","Invert"
"1805","Tadpole","LITTORAL","stonefly?",3.22241805607983,"-23.8009216800342",-22.8264075158351,"TAD067","Invert"
"1806","Tadpole","LITTORAL","water boatman",2.08355602793224,"-26.5583672311809",-25.5489057657747,"TAD090","Invert"
"1807","Tadpole","LITTORAL","snail",0.506395869609513,"-21.570839937029",-20.5498813039346,"TAD056","Snail"
"1808","Tadpole","LITTORAL","snail",0.101633274699812,"-18.5101529007813",-17.1979738862376,"TAD059","Snail"
"1809","Tadpole","LITTORAL","snail",0.0767593738284627,"-18.0185566482507",-16.867476756054,"TAD058","Snail"
"1810","Tadpole","LITTORAL","snail",0.745384490645943,"-17.1097419104377",-16.4485384293264,"TAD054","Snail"
"1811","Tadpole","LITTORAL","snail",-0.459214334326884,"-17.4856780705895",-15.2561740035704,"TAD055","Snail"
"1812","Tadpole","LITTORAL","snail",0.222439193875877,"-16.6333492629435",-15.021414176468,"TAD057","Snail"
"1813","Tadpole","PELAGIC","mussel",1.37121703187327,"-31.410823069831",-29.980168931967,"TAD074","Mussel"
"1814","Tadpole","PELAGIC","mussel",0.51868563477585,"-30.7076356190992",-29.8020138377711,"TAD087","Mussel"
"1815","Tadpole","PELAGIC","mussel",0.954273763137537,"-31.0224083901584",-29.7886497276705,"TAD078","Mussel"
"1816","Tadpole","PELAGIC","mussel",1.42520785422712,"-31.4615262484571",-29.7448225057193,"TAD083","Mussel"
"1817","Tadpole","PELAGIC","mussel",0.60808277239582,"-30.7765709853843",-29.7228966293108,"TAD075","Mussel"
"1818","Tadpole","PELAGIC","mussel",0.701569045322013,"-30.7988242238481",-29.6758248946203,"TAD084","Mussel"
"1819","Tadpole","PELAGIC","mussel",0.700939003243558,"-30.9375728888018",-29.6705473822761,"TAD085","Mussel"
"1820","Tadpole","PELAGIC","mussel",0.983155046488494,"-30.9676945452735",-29.6235747026785,"TAD081","Mussel"
"1821","Tadpole","PELAGIC","mussel",1.35340509900261,"-31.3951588961611",-29.6160854569483,"TAD076","Mussel"
"1822","Tadpole","PELAGIC","mussel",1.42210240613074,"-30.8899221396121",-29.4585088891761,"TAD077","Mussel"
"1823","Tadpole","PELAGIC","mussel",1.2519983717531,"-32.3387851075124",-29.4337405008585,"TAD086","Mussel"
"1824","Tadpole","PELAGIC","mussel",2.1861787740462,"-30.5384113626271",-29.3532535156563,"TAD079","Mussel"
"1825","Tadpole","PELAGIC","mussel",1.89487936010165,"-31.0679696779721",-28.9887131876898,"TAD082","Mussel"
"1826","Tadpole","PELAGIC","zooplankton",1.35567817824372,"-29.8408643654715",-27.1094183622648,"TAD088","Zoops"
"1827","Tadpole","PFF","93",7.52472473953345,"-30.2332875348099",-30.2166624568412,"TAD043","Cisco"
"1828","Tadpole","PFF","93",7.41910650669707,"-29.8982535536263",-29.8819614715348,"TAD044","Cisco"
"1829","Tadpole","PFF","93",7.98101440328082,"-29.2914575486413",-29.340346876238,"TAD046","Cisco"
"1830","Tadpole","PFF","93",7.44803325324433,"-29.181131905114",-29.2208888607159,"TAD041","Cisco"
"1831","Tadpole","PFF","93",7.1300310569181,"-29.0767893864292",-29.1718003070394,"TAD045","Cisco"
"1832","Tadpole","PFF","93",6.24421918344897,"-29.4735360751021",-29.0911911013,"TAD048","Cisco"
"1833","Tadpole","PFF","93",7.10725265537133,"-29.1183651175085",-29.081216768696,"TAD049","Cisco"
"1834","Tadpole","PFF","93",7.65878568324037,"-29.4365956246593",-29.0483343454824,"TAD042","Cisco"
"1835","Tadpole","PFF","93",6.7489252885278,"-28.8231673850984",-28.8548710824044,"TAD035","Cisco"
"1836","Tadpole","PFF","93",6.22633408181863,"-28.62348733969",-28.5290071147649,"TAD047","Cisco"
"1837","Tadpole","PFF","93",6.89814272402722,"-28.4996312326447",-28.4290050559689,"TAD040","Cisco"
"1838","Tadpole","PFF","93",6.97079689865036,"-28.1639501393511",-28.2127103549052,"TAD038","Cisco"
"1839","Tadpole","PFF","93",6.56039722476805,"-27.8750349701713",-27.941779206755,"TAD039","Cisco"
"1840","Tadpole","PFF","93",6.9045700731902,"-27.3545258677185",-27.4329959319316,"TAD037","Cisco"
"1841","Tadpole","PFF","93",6.49519651313115,"-27.1269017839749",-27.1748014410818,"TAD036","Cisco"
"1842","Tadpole","PRED","81",10.1476315789474,"-28.129053354946",-27.9562117306978,"TAD002","LakeTrout"
"1843","Tadpole","PRED","81",10.3326315789474,"-27.7577545799395",-27.8913011923875,"TAD007","LakeTrout"
"1844","Tadpole","PRED","81",9.95620168930215,"-27.9118613816543",-27.838349933728,"TAD011","LakeTrout"
"1845","Tadpole","PRED","81",10.7139936272904,"-27.6922717081155",-27.6783077868892,"TAD013","LakeTrout"
